cik,alpha,beta,ariMeanRt,geoMeanRt,cagr,sharpe,sortino,annVol,maxDD,annExcessReturn,TE,IR
1742647,-0.9,0.675,8.7,9.0,-4.7,0.132,0.294,50.5,-53.82,-4.6,24.9,-0.185
903947,-11.1,1.115,1.8,1.8,-0.5,-0.008,0.083,20.7,-31.28,-10.0,7.6,-1.316
1802376,12.7,1.544,32.8,37.0,33.4,1.185,11.809,26.0,-5.92,19.1,9.2,2.076
1357955,0.2,1.677,18.9,20.3,14.8,0.535,0.976,31.6,-34.74,7.0,12.9,0.543
1802978,-64.7,1.755,-17.9,-16.7,-25.5,-0.446,-0.603,44.5,-42.76,-45.4,17.4,-2.609
1737089,44.3,-0.211,44.3,52.3,47.4,1.402,19.398,30.2,-6.77,32.8,18.0,1.822
1535677,7.3,0.747,16.4,17.4,16.6,1.138,1.797,12.7,-11.74,4.9,4.8,1.021
859872,-14.5,0.928,-4.0,-3.9,-10.5,-0.175,-0.163,34.1,-59.32,-15.2,16.0,-0.95
1713678,9.0,0.555,16.6,17.7,16.9,1.219,2.234,12.0,-10.37,4.5,5.7,0.789
1616882,121.6,-1.302,108.4,161.0,-0.4,0.529,2.354,201.2,-74.87,94.8,101.4,0.935
1759654,160.6,-3.085,127.1,201.4,85.0,0.692,4.65,180.7,-39.57,113.5,93.1,1.219
1599170,11.3,1.168,25.3,27.9,21.1,0.693,1.232,33.7,-40.48,13.0,14.9,0.872
1536006,49.2,-0.689,44.3,52.3,16.6,0.507,1.047,83.5,-72.3,32.4,42.8,0.757
1748726,19.1,0.75,30.5,34.2,31.8,1.427,3.85,20.0,-10.17,16.0,9.1,1.758
1633903,20.7,1.123,33.0,37.3,18.6,0.479,1.376,64.8,-49.96,21.8,31.6,0.69
1044936,-2.4,1.559,14.8,15.6,11.8,0.484,0.912,26.4,-27.69,3.0,8.8,0.341
1352272,-13.0,1.061,-0.6,-0.6,-11.9,-0.055,-0.045,47.7,-55.57,-12.4,23.0,-0.539
1782491,14.2,0.578,22.2,24.1,21.4,0.89,4.27,22.6,-8.82,9.8,11.2,0.875
1028074,2.9,2.426,26.7,29.5,9.7,0.339,1.176,72.8,-46.04,15.7,34.6,0.454
310051,-5.0,1.064,7.5,7.7,6.5,0.367,0.746,15.0,-18.09,-4.3,3.3,-1.303
1077583,-1.7,0.942,9.5,9.9,8.9,0.556,1.139,13.5,-13.55,-2.2,3.4,-0.647
1329948,108.0,-0.839,101.8,147.7,2.0,0.467,1.436,213.5,-86.73,90.0,107.1,0.84
908551,234.8,16.438,405.5,1544.6,-8.8,0.314,7.625,1283.2,-91.22,393.3,640.6,0.614
1163653,55.2,2.957,87.3,120.3,24.8,0.605,2.208,140.9,-75.19,75.1,69.2,1.085
1162781,0.8,0.829,10.9,11.4,10.5,0.701,1.138,12.7,-17.07,-0.9,3.3,-0.273
40417,-7.0,1.421,8.5,8.8,4.8,0.241,0.396,27.2,-29.98,-3.0,10.2,-0.294
1803054,-11.7,2.422,21.8,23.6,15.5,0.538,0.935,36.8,-37.21,6.8,12.7,0.535
1760145,3.3,0.962,17.1,18.2,16.3,0.794,2.684,19.0,-10.24,2.9,7.2,0.403
1608179,16.3,1.588,33.3,37.6,2.5,0.288,1.056,108.5,-58.48,21.9,53.4,0.41
1432529,8.0,1.416,24.1,26.3,20.5,0.7,0.981,31.5,-34.63,12.1,13.5,0.896
1302739,34.3,2.691,62.3,78.5,14.5,0.436,1.262,138.5,-73.61,50.7,67.4,0.752
1511847,7.1,0.848,17.4,18.6,-11.3,0.191,0.467,80.8,-81.45,5.7,40.1,0.142
943656,7.6,0.917,19.0,20.4,-11.9,0.156,0.632,109.0,-60.03,6.8,54.4,0.125
1427202,15.7,2.098,36.8,42.2,20.7,0.509,1.148,68.3,-55.2,25.7,32.7,0.786
883961,-13.0,1.485,3.3,3.3,-1.5,0.039,0.158,33.4,-35.07,-8.3,14.8,-0.561
1509873,-7.6,0.833,2.6,2.6,-0.4,0.025,0.12,24.1,-28.07,-9.2,10.9,-0.844
1441646,30.0,1.029,45.2,53.4,14.5,0.381,1.42,113.2,-46.31,30.3,56.3,0.538
1690010,88.8,2.294,114.6,174.0,46.0,0.584,2.139,192.8,-81.89,102.2,95.8,1.067
1732539,90.7,-0.297,89.4,124.1,62.9,0.873,2.708,100.0,-47.52,76.2,51.0,1.494
1175399,-35.5,1.029,-22.6,-20.7,-24.3,-0.91,-0.987,27.0,-39.03,-35.2,12.5,-2.816
1481669,-0.5,1.408,16.0,17.0,13.6,0.569,0.943,24.6,-27.0,3.7,9.0,0.411
1412575,240.4,0.067,243.1,568.0,34.8,0.502,4.661,480.6,-85.36,231.1,240.3,0.962
1542383,3.2,1.302,18.5,19.8,10.7,0.347,0.993,47.5,-34.34,6.3,22.3,0.283
1729515,82.7,4.463,125.8,198.6,21.2,0.447,1.995,277.2,-87.18,114.6,137.1,0.836
1766883,6.7,1.007,17.8,19.1,16.6,0.78,1.059,20.3,-22.93,6.7,6.2,1.081
1765054,13.5,0.453,21.0,22.7,21.7,1.378,3.494,13.8,-7.93,6.9,7.6,0.908
1602020,19.6,2.06,50.9,61.4,20.2,0.487,1.872,100.5,-40.41,34.7,48.5,0.715
1419999,0.6,0.724,10.3,10.7,8.5,0.406,0.768,20.4,-21.47,-2.3,9.4,-0.245
1664656,14.4,0.806,26.1,28.7,24.6,0.889,2.266,27.1,-17.48,12.1,12.6,0.96
1803295,16.7,14.053,187.9,366.6,98.1,0.594,34.19,312.9,-7.41,173.9,152.9,1.137
1748728,6.7,0.746,18.2,19.5,17.2,0.793,1.472,20.4,-19.18,3.5,7.6,0.461
1569502,-48.5,-1.067,-53.9,-43.9,-47.6,-1.825,-2.308,30.6,-44.63,-62.9,17.1,-3.678
1166928,9.3,1.141,31.8,35.8,29.0,0.811,4.91,36.7,-11.59,11.8,10.7,1.103
1625292,25.0,2.483,50.6,61.0,8.2,0.336,1.356,144.5,-73.69,39.1,71.1,0.55
1004244,41.0,0.271,45.7,54.2,-6.6,0.322,0.896,135.6,-72.86,33.8,67.9,0.498
903949,-6.0,1.067,6.4,6.5,5.2,0.275,0.444,15.9,-21.38,-5.4,4.5,-1.2
1697490,40.7,0.775,50.8,61.3,53.9,1.351,5.354,36.1,-16.51,38.4,17.4,2.207
1453526,-10.4,0.866,-0.4,-0.4,-1.8,-0.142,-0.077,16.9,-22.12,-11.7,6.8,-1.721
1307617,-19.3,1.894,47.6,56.8,-8.1,0.381,1.0,119.7,-71.23,11.4,49.0,0.233
811360,1.1,0.982,13.7,14.4,13.1,0.787,0.962,14.8,-24.18,0.9,3.9,0.231
923116,-18.3,1.048,-4.3,-4.3,-11.7,-0.199,-0.134,31.9,-66.09,-17.7,14.1,-1.255
1469219,3.0,1.05,15.5,16.4,14.2,0.652,1.691,20.6,-13.6,3.5,7.8,0.449
1317829,10.1,0.918,20.9,22.6,20.2,0.86,2.766,21.9,-11.13,9.3,9.0,1.033
1030618,-15.2,1.223,-0.6,-0.6,-2.3,-0.151,-0.079,17.6,-24.31,-12.9,5.2,-2.481
1424480,6.5,1.527,24.7,27.1,14.2,0.439,0.791,51.7,-55.68,12.1,24.6,0.492
884589,-23.1,1.776,-3.5,-3.5,-7.3,-0.198,-0.237,27.8,-38.87,-15.4,10.3,-1.495
1423053,18.8,2.606,46.6,55.3,17.1,0.462,1.554,96.4,-55.3,34.7,46.6,0.745
1773368,6.0,0.998,18.5,19.9,18.0,0.887,2.148,18.6,-11.03,6.0,4.8,1.25
1424878,-0.3,0.876,10.4,10.8,-36.9,0.08,0.231,103.9,-75.42,-1.6,51.9,-0.031
1716539,14.9,0.647,23.2,25.3,17.8,0.556,1.038,38.1,-34.94,11.4,18.7,0.61
1356643,14.4,1.14,27.5,30.4,0.1,0.338,0.666,75.4,-86.1,15.7,37.1,0.423
919219,14.5,0.694,23.6,25.8,22.0,0.797,2.845,27.1,-15.58,11.3,13.1,0.863
1321711,234.9,27.153,466.5,2102.6,-54.5,0.669,8.389,694.6,-94.95,456.1,345.8,1.319
1697868,41.7,1.875,64.1,81.1,69.1,1.286,7.357,48.3,-13.01,51.2,21.4,2.393
903783,13.2,1.453,28.9,32.2,4.2,0.331,0.737,81.3,-69.32,17.5,39.6,0.442
1094584,-9.0,0.693,0.3,0.3,-2.2,-0.079,-0.016,22.1,-19.98,-12.2,10.2,-1.196
1542324,-4.9,1.07,8.2,8.5,6.5,0.327,0.564,19.1,-29.28,-4.1,6.7,-0.612
1568219,5.3,-0.087,6.4,6.6,4.6,0.232,0.391,19.1,-23.4,-5.1,10.5,-0.486
1744348,-0.9,1.113,15.2,16.0,14.2,0.72,1.404,18.3,-17.5,0.6,4.5,0.133
713676,55.5,3.81,95.0,134.6,-2.0,0.342,2.577,272.2,-63.92,83.2,135.3,0.615
1125816,1.7,1.068,14.1,14.9,13.4,0.723,1.376,16.7,-13.31,2.4,6.0,0.4
1162170,4.7,0.741,14.1,14.9,13.9,0.877,2.198,13.8,-12.71,2.1,5.5,0.382
1518999,13.1,5.067,75.6,99.9,-3.2,0.468,1.777,157.4,-70.5,61.7,75.4,0.818
1008871,25.0,-0.515,21.8,23.6,-3.1,0.251,0.671,78.7,-44.27,9.5,39.8,0.239
1694870,30.3,0.816,40.4,46.9,38.4,0.959,3.073,40.0,-21.2,28.4,19.2,1.479
1561509,-8.8,1.969,10.2,10.6,2.8,0.204,0.75,40.0,-29.11,-0.5,18.3,-0.027
1593410,-14.9,1.884,5.8,6.0,-2.9,0.09,0.217,42.5,-38.62,-6.1,18.7,-0.326
927971,73.3,0.949,84.5,115.3,3.7,0.523,1.726,157.9,-75.31,72.8,78.7,0.925
1595521,66.9,6.341,155.2,271.2,3.4,0.486,3.167,315.3,-81.36,139.6,155.9,0.895
1053321,5.9,2.046,28.0,31.1,16.7,0.582,0.834,44.7,-73.01,16.2,19.5,0.831
1472850,39.5,0.508,46.7,55.6,31.9,0.58,2.298,77.1,-40.64,34.4,38.6,0.891
1752212,-42.0,1.904,-21.7,-20.0,-51.8,-0.339,-0.408,70.0,-89.91,-33.3,32.9,-1.012
1597878,6.5,1.045,18.2,19.5,18.1,1.022,2.437,15.9,-10.22,7.0,3.8,1.842
1483394,1.3,1.168,18.1,19.3,14.9,0.556,0.775,28.9,-34.12,3.4,12.3,0.276
1535249,54.5,4.665,107.2,158.4,93.8,0.926,7.207,113.5,-25.19,94.3,55.7,1.693
937589,-1.9,1.163,11.3,11.7,10.6,0.647,1.043,14.3,-20.02,-0.4,2.6,-0.154
1766671,-5.1,1.31,13.3,14.0,11.0,0.499,0.634,22.7,-26.75,-1.3,6.8,-0.191
1535847,29.4,1.383,44.8,53.0,41.5,0.879,2.362,48.7,-28.42,33.1,23.2,1.427
884314,-6.5,1.627,11.1,11.6,5.7,0.273,0.45,33.5,-41.15,-0.5,13.9,-0.036
1697857,11.4,4.651,56.3,69.3,-14.3,0.368,1.419,147.6,-63.52,45.1,71.7,0.629
1538338,-54.7,5.779,37.1,42.6,1.8,0.363,0.702,96.7,-72.89,19.6,43.5,0.451
822581,-5.0,1.047,7.3,7.5,6.4,0.364,0.781,14.5,-14.83,-4.6,3.7,-1.243
1547007,17.7,0.849,28.2,31.3,22.8,0.65,2.14,40.3,-23.79,16.2,19.5,0.831
1434641,-22.6,1.388,-7.9,-7.7,-10.6,-0.414,-0.449,24.0,-30.33,-19.0,10.5,-1.81
1694080,32.9,0.871,43.5,51.1,46.7,1.55,3.338,26.8,-19.4,31.7,11.6,2.733
1796651,21.4,0.337,28.1,31.2,25.8,0.763,3.714,34.2,-10.42,12.0,17.9,0.67
1775850,-2.5,1.44,17.8,19.1,15.9,0.652,4.944,24.3,-10.64,3.1,7.2,0.431
1425165,5.3,0.954,16.6,17.7,15.2,0.673,1.193,21.7,-22.69,4.8,9.4,0.511
1310051,-19.2,1.514,-2.1,-2.1,-6.6,-0.133,-0.163,30.7,-32.93,-14.1,12.6,-1.119
1665976,341.0,-3.929,297.9,826.4,32.5,0.412,6.246,718.1,-94.52,284.4,359.5,0.791
902464,-12.1,1.91,9.1,9.4,1.7,0.188,0.34,37.4,-45.46,-3.0,15.7,-0.191
701516,18.5,1.207,31.8,35.8,32.5,1.25,2.985,23.8,-16.54,20.4,6.5,3.138
1599576,3.2,1.362,17.9,19.1,9.0,0.337,0.699,47.2,-43.69,6.6,22.6,0.292
1406313,-9.4,2.21,15.1,15.9,2.9,0.25,0.564,52.3,-62.39,2.9,23.7,0.122
1324290,380.7,-8.719,298.3,828.6,-17.7,0.409,5.356,724.4,-87.1,286.6,363.5,0.788
1808275,-16.5,1.069,-4.6,-4.5,-5.8,-0.41,-0.427,16.1,-16.29,-15.8,5.3,-2.981
1544676,295.3,-1.476,282.4,747.3,90.2,0.83,5.712,337.9,-89.86,270.4,169.4,1.596
1499094,-1.0,1.032,10.7,11.1,7.1,0.303,0.97,28.7,-20.98,-0.7,12.9,-0.054
1514334,17.9,3.351,53.0,64.4,-14.9,0.266,1.848,191.7,-61.56,41.1,94.8,0.434
1802119,-8.3,0.905,6.2,6.4,5.1,0.278,0.563,15.2,-16.08,-9.6,4.3,-2.233
1801101,17.7,1.151,34.0,38.5,36.2,1.577,5.759,20.3,-7.64,19.6,7.1,2.761
928566,10.1,1.841,33.4,37.9,-1.3,0.237,1.045,132.5,-52.08,19.8,65.6,0.302
1571902,46.1,4.911,95.6,135.7,-36.5,0.333,2.343,280.9,-78.99,84.0,139.3,0.603
1586767,-3.2,0.114,0.1,0.1,-16.3,-0.04,-0.008,47.1,-75.18,-13.6,24.5,-0.555
351051,36.2,6.852,137.1,225.1,57.9,0.625,5.374,216.2,-49.27,120.7,103.9,1.162
1095836,8.6,0.232,13.0,13.6,-3.3,0.218,0.342,50.4,-80.47,0.7,25.7,0.027
1009950,4.6,0.698,13.9,14.7,-14.1,0.167,0.28,71.4,-84.01,1.4,35.6,0.039
1667074,8.4,0.917,20.9,22.6,19.8,0.827,1.759,22.8,-21.17,7.4,9.6,0.771
1450935,6.6,0.989,19.2,20.7,18.5,0.852,2.603,20.2,-13.24,6.5,8.2,0.793
1009198,-0.3,0.796,9.1,9.4,8.5,0.522,1.055,13.6,-14.59,-2.2,4.0,-0.55
1776074,5.1,0.674,14.4,15.2,11.7,0.48,1.283,25.8,-14.44,1.6,12.2,0.131
1049648,-12.6,1.037,0.7,0.7,-0.7,-0.08,0.018,16.2,-26.51,-12.2,4.5,-2.711
908195,-8.9,1.148,3.9,3.9,2.4,0.109,0.331,17.1,-19.86,-7.5,4.8,-1.562
1767750,10.4,4.192,59.3,73.8,34.6,0.645,3.454,88.8,-29.5,46.1,40.5,1.138
1483969,-9.0,-0.401,-10.6,-10.2,-11.7,-0.695,-1.194,18.1,-17.55,-21.7,10.4,-2.087
1463746,-0.2,0.992,11.5,12.0,9.5,0.439,0.869,21.6,-18.95,-0.3,9.2,-0.033
1350585,9.2,0.909,20.6,22.3,20.2,0.961,2.181,19.4,-18.26,8.3,7.6,1.092
1546587,22.9,1.188,36.9,42.3,35.0,0.959,3.449,36.4,-18.28,24.8,16.8,1.476
1621802,-5.0,3.156,30.0,33.6,6.2,0.424,0.763,66.1,-66.15,17.6,29.4,0.599
1301743,17.7,1.608,35.6,40.6,13.5,0.442,1.175,75.9,-51.56,23.7,36.9,0.642
1411530,3.4,0.91,14.4,15.2,9.3,0.423,0.502,29.2,-57.94,2.5,13.1,0.191
1538900,2.3,0.758,12.6,13.2,12.3,0.787,2.123,13.5,-8.72,-0.4,6.0,-0.067
1768375,168.3,6.992,263.1,655.1,193.1,0.884,8.542,295.4,-44.54,247.8,145.4,1.704
1563634,-0.2,6.692,69.6,90.0,-0.7,0.388,1.442,174.5,-77.54,57.5,82.9,0.694
1292975,-36.6,2.336,-10.8,-10.3,-51.3,-0.115,-0.231,110.9,-88.22,-23.0,54.3,-0.424
1363561,7.5,1.002,21.6,23.4,21.6,1.088,1.708,18.0,-18.52,7.5,6.0,1.25
1544224,18.2,0.764,27.5,30.4,23.3,0.644,1.47,39.5,-26.73,16.0,19.1,0.838
59558,9.2,0.833,19.0,20.4,-2.2,0.261,0.478,65.1,-63.67,7.6,32.2,0.236
1263048,-41.2,1.976,-5.1,-5.0,-23.0,-0.113,-0.187,63.1,-49.03,-24.4,29.9,-0.816
1642305,6.1,0.873,16.1,17.1,16.1,1.042,2.057,13.6,-12.49,4.9,4.4,1.114
1086619,-14.7,1.695,4.2,4.3,-1.3,0.069,0.163,32.3,-44.41,-7.7,13.5,-0.57
1698220,0.8,2.274,38.0,43.8,24.9,0.576,0.928,62.6,-52.74,20.5,28.5,0.719
1731127,26.6,0.593,33.9,38.5,9.9,0.397,0.907,80.5,-58.87,22.9,40.2,0.57
1687832,10.9,-0.083,12.1,12.6,10.5,0.509,0.767,19.8,-21.38,0.5,12.0,0.042
22657,-1.3,1.159,12.1,12.6,11.3,0.651,1.161,15.5,-16.12,0.3,4.0,0.075
1633366,8.1,0.784,17.7,18.9,18.0,1.234,1.923,12.7,-12.04,6.0,4.3,1.395
1798736,-28.0,1.503,-0.8,-0.8,-6.9,-0.081,-0.061,34.9,-31.08,-19.6,11.4,-1.719
60086,-9.4,1.323,5.5,5.7,2.5,0.15,0.266,23.6,-40.67,-6.2,9.0,-0.689
1259313,9.3,4.883,60.8,76.1,19.0,0.462,2.362,127.2,-49.95,48.7,61.4,0.793
1423065,-8.8,2.045,13.1,13.7,-5.9,0.172,0.342,64.4,-76.75,1.3,30.5,0.043
1557406,-13.8,1.613,2.8,2.8,-2.8,0.024,0.09,31.8,-43.25,-8.2,11.8,-0.695
1577001,9.3,0.976,21.2,22.9,21.5,1.205,2.297,15.9,-15.77,9.1,5.3,1.717
1596957,40.6,-0.501,37.9,43.7,26.1,0.56,0.909,64.2,-64.54,26.6,33.3,0.799
1010873,8.0,1.418,24.7,27.1,13.5,0.339,1.889,67.0,-27.19,12.3,32.2,0.382
1323414,-20.7,1.18,-5.1,-5.0,-7.9,-0.298,-0.352,23.9,-34.07,-18.7,9.6,-1.948
1619899,49.8,2.546,76.6,101.6,24.9,0.601,1.635,124.2,-69.82,64.9,60.6,1.071
1503174,14.1,1.314,29.0,32.3,21.4,0.599,1.42,45.1,-37.52,17.2,21.3,0.808
1316397,55.9,1.025,75.7,100.0,16.4,0.43,1.571,171.2,-80.75,56.3,85.1,0.662
1080380,28.8,0.284,33.6,38.0,16.9,0.334,1.863,94.4,-26.01,21.9,47.4,0.462
1698218,30.8,0.861,41.3,48.1,45.7,1.952,5.568,20.1,-8.11,29.5,8.1,3.642
911270,-1.2,1.621,16.8,17.8,10.0,0.377,0.846,39.2,-36.91,4.9,17.1,0.287
1763138,-6.9,1.124,5.5,5.7,3.5,0.175,0.323,20.2,-24.76,-5.8,4.6,-1.261
1123320,-10.0,0.76,-0.6,-0.6,-5.8,-0.089,-0.04,28.9,-59.69,-12.4,13.8,-0.899
1616026,5.3,1.456,19.8,21.3,12.6,0.476,0.684,37.4,-54.09,9.2,16.6,0.554
1121477,-7.8,1.205,5.9,6.0,4.0,0.199,0.448,19.6,-20.52,-5.8,6.3,-0.921
1801792,11.2,0.732,21.5,23.3,22.6,1.814,4.078,10.7,-5.71,8.2,3.6,2.278
1568680,-26.6,3.319,7.4,7.6,-4.5,0.122,0.197,44.3,-58.17,-4.2,20.0,-0.21
1135077,2.9,0.951,13.8,14.5,13.7,0.92,1.856,12.8,-14.23,2.4,3.1,0.774
1631052,11.0,0.996,22.5,24.5,17.6,0.57,1.213,36.0,-34.66,11.0,16.7,0.659
1714267,-15.7,3.032,17.2,18.3,-3.4,0.219,0.601,69.3,-52.32,5.0,30.2,0.166
1793923,-4.5,1.673,19.3,20.7,17.5,0.676,2.058,25.6,-11.71,4.3,8.1,0.531
1799425,6.3,1.176,24.7,27.1,24.5,1.032,5.562,22.0,-8.22,8.8,4.6,1.913
1026720,-3.3,1.615,15.1,16.0,11.7,0.436,0.893,30.0,-28.18,2.9,12.4,0.234
1595725,43.5,0.925,54.7,67.0,26.1,0.487,1.689,108.1,-67.83,42.8,53.8,0.796
1386929,-7.1,1.295,8.2,8.4,1.1,0.177,0.307,34.8,-58.22,-4.1,15.4,-0.266
1798485,3.4,1.011,18.7,20.0,15.2,0.541,1.778,30.8,-15.72,3.5,13.7,0.255
1017115,1.3,0.956,12.7,13.3,11.3,0.484,1.582,22.1,-10.92,0.8,9.5,0.084
1644187,4.9,0.614,13.8,14.5,-2.8,0.188,0.577,62.5,-47.93,0.7,31.1,0.023
1163744,4.0,1.633,21.0,22.7,18.6,0.69,1.919,27.5,-16.98,9.8,10.5,0.933
1802091,6.1,0.673,22.2,24.1,23.1,1.533,5.865,13.2,-5.16,-0.8,4.4,-0.182
1667553,83.6,1.962,126.2,199.4,16.6,0.627,2.418,198.1,-92.08,103.5,96.3,1.075
1689829,29.4,1.798,49.5,59.4,40.5,0.703,2.515,67.5,-28.64,37.4,32.0,1.169
1224890,1.9,0.915,13.0,13.6,12.8,0.896,1.779,12.2,-11.95,1.0,2.2,0.455
1214639,-0.6,0.898,10.4,10.8,8.6,0.411,0.724,20.5,-23.96,-1.6,8.8,-0.182
1731260,19.2,1.168,32.6,36.8,29.8,0.793,5.98,38.6,-11.0,20.8,17.1,1.216
1689227,3.2,1.335,23.0,25.0,21.7,0.859,2.895,24.4,-13.88,7.6,8.0,0.95
1526528,-2.2,-0.807,-9.0,-8.7,-15.7,-0.295,-0.375,37.4,-46.44,-21.9,20.2,-1.084
1377817,9.0,-0.011,10.8,11.3,-14.4,0.14,0.267,62.9,-85.56,-3.9,32.0,-0.122
1142433,30.2,0.996,41.9,49.0,9.4,0.437,1.054,91.3,-55.65,30.1,45.2,0.666
1661462,-20.0,3.069,16.6,17.7,-19.6,0.153,0.404,95.6,-70.74,3.3,45.5,0.073
1666647,-15.9,8.155,82.3,111.3,4.1,0.505,1.558,158.9,-77.05,68.5,74.4,0.921
1633445,34.4,0.124,37.6,43.2,14.6,0.482,1.12,73.8,-55.18,26.1,37.3,0.7
1802257,-13.7,5.131,46.7,55.5,-25.5,0.357,0.87,125.3,-77.03,33.3,58.7,0.567
1098490,129.2,-1.935,106.8,157.7,-5.1,0.533,2.281,196.8,-89.87,92.2,99.2,0.929
784045,30.2,1.404,50.4,60.7,45.7,0.807,6.884,59.9,-9.63,35.5,27.6,1.286
1767045,26.9,0.772,35.8,40.9,35.7,1.103,5.802,30.6,-10.14,24.9,14.3,1.741
1599852,3.7,1.673,22.1,24.0,18.1,0.597,0.924,33.7,-36.84,10.3,14.0,0.736
1536924,1.1,1.123,13.9,14.7,13.1,0.71,1.132,16.8,-21.96,2.3,4.1,0.561
1399794,43.9,-0.018,45.7,54.1,8.6,0.348,1.367,125.6,-59.82,33.9,63.1,0.537
810958,-3.0,1.277,11.3,11.8,9.9,0.491,1.143,19.0,-19.8,-0.3,6.2,-0.048
62039,40.3,1.065,54.2,66.2,49.1,0.951,2.365,54.8,-33.87,41.0,27.1,1.513
1266014,-3.5,1.264,13.7,14.4,5.4,0.276,0.389,42.4,-54.32,-0.3,20.0,-0.015
1697110,53.9,1.043,66.5,85.0,23.8,0.449,1.271,143.5,-76.2,54.4,71.6,0.76
1692234,9.3,2.228,33.9,38.5,-4.3,0.291,0.905,109.7,-72.71,21.8,53.6,0.407
1598177,-5.8,1.149,6.6,6.8,5.1,0.255,0.563,18.2,-21.13,-4.5,6.1,-0.738
1022837,44.4,0.93,55.8,68.6,27.8,0.562,1.934,95.7,-46.7,43.7,47.4,0.922
1283718,-0.0,1.503,16.6,17.7,12.9,0.484,0.895,30.2,-27.49,4.9,12.2,0.402
1421224,0.9,0.985,12.7,13.3,8.9,0.362,0.905,29.4,-24.28,0.8,13.5,0.059
924223,6.5,2.792,33.3,37.7,19.0,0.532,1.257,58.9,-36.78,22.5,28.0,0.804
1792510,-12.0,3.699,47.9,57.3,2.8,0.598,0.71,76.8,-82.6,30.3,32.2,0.941
1569049,15.5,1.374,31.0,34.8,5.5,0.403,0.881,72.0,-72.24,19.2,35.2,0.545
1407382,-0.7,1.213,13.1,13.8,2.5,0.255,0.394,43.6,-69.59,1.4,20.8,0.067
1542294,46.3,2.27,70.7,91.7,-17.5,0.303,1.762,226.8,-78.02,58.8,112.9,0.521
1633648,-3.3,1.051,9.2,9.6,5.7,0.267,0.547,27.1,-29.48,-2.8,11.7,-0.239
1169883,-30.1,0.96,-18.6,-17.3,-21.9,-0.67,-0.81,30.7,-45.49,-30.5,14.3,-2.133
1664741,298.6,4.069,364.1,1231.5,110.6,0.615,7.427,588.5,-63.04,346.5,293.7,1.18
1259261,-1.6,1.034,10.6,11.0,9.9,0.603,0.892,14.2,-16.93,-1.2,3.7,-0.324
1646247,62.2,-0.634,57.7,71.5,49.8,0.892,2.218,62.4,-38.57,45.5,33.3,1.366
1666472,-2.5,1.633,18.4,19.7,-3.8,0.245,0.648,66.8,-46.02,4.8,32.0,0.15
1657335,-7.9,1.392,10.9,11.3,6.1,0.285,0.611,31.1,-26.88,-3.2,12.2,-0.262
1279030,-2.2,0.934,8.9,9.2,-2.5,0.136,0.342,50.8,-54.81,-2.8,24.8,-0.113
1105909,21.0,1.326,36.9,42.3,23.4,0.582,1.369,59.9,-44.17,24.4,28.9,0.844
1383838,12.4,1.9,33.2,37.5,14.2,0.526,0.921,59.3,-77.35,21.3,27.6,0.772
1021642,27.4,2.603,55.8,68.6,6.9,0.415,1.396,129.8,-59.83,43.6,63.6,0.686
312272,1.1,0.866,10.4,10.8,10.1,0.708,1.105,11.9,-14.09,-0.1,2.8,-0.036
1303159,12.3,1.023,24.6,27.0,15.9,0.449,1.072,50.4,-52.05,12.6,24.4,0.516
1080201,-4.2,1.012,7.7,7.9,6.1,0.302,0.776,18.9,-18.05,-4.1,6.8,-0.603
1549449,12.2,0.131,17.1,18.3,4.2,0.255,1.065,59.4,-26.89,-7.6,31.4,-0.242
1190327,-47.0,3.577,-11.8,-11.3,-31.1,-0.202,-0.351,68.4,-67.34,-23.1,32.6,-0.709
1475597,66.8,2.405,91.6,128.1,79.6,0.973,4.201,92.1,-33.81,80.1,44.3,1.808
1795356,6.4,1.033,23.4,25.6,23.7,1.2,2.079,17.9,-14.41,6.9,3.7,1.865
1389191,-16.3,0.553,-6.8,-6.6,-12.1,-0.246,-0.393,35.8,-29.53,-22.3,17.8,-1.253
1078246,193.0,3.211,229.1,512.0,57.9,0.368,6.137,616.9,-65.12,216.5,308.0,0.703
1767841,117.7,-4.394,75.5,99.7,24.6,0.626,1.26,117.4,-65.34,63.5,63.7,0.997
1472322,73.8,0.991,85.6,117.2,4.4,0.363,2.413,230.5,-63.73,73.7,115.1,0.64
1778253,-18.8,1.981,10.1,10.5,-31.8,0.076,0.286,107.0,-50.51,-5.5,52.2,-0.105
1310929,-5.1,0.953,6.1,6.3,3.8,0.186,0.446,22.2,-21.85,-5.6,9.2,-0.609
51812,53.5,4.472,104.0,152.0,28.8,0.335,7.413,304.8,-23.11,91.1,151.4,0.602
922127,-4.1,1.162,9.2,9.5,8.2,0.457,0.813,15.7,-16.82,-2.5,3.6,-0.694
1756959,1.3,1.341,19.8,21.3,17.0,0.66,0.953,27.0,-31.95,5.5,5.4,1.019
1546408,26.0,-0.174,26.2,28.9,24.6,0.848,1.413,28.6,-26.08,13.8,16.2,0.852
1459754,-0.5,0.945,10.8,11.3,9.7,0.523,0.892,16.8,-23.84,-1.0,6.5,-0.154
1735605,10.1,0.975,21.2,22.9,18.0,0.61,1.863,31.4,-17.79,9.8,14.0,0.7
1729854,-2.9,2.292,19.5,21.0,8.0,0.267,1.891,65.7,-17.8,8.6,30.4,0.283
1245862,42.8,-0.066,44.1,52.0,47.0,1.393,3.902,30.2,-13.74,31.8,17.0,1.871
