cik,alpha,beta,ariMeanRt,geoMeanRt,cagr,sharpe,sortino,annVol,maxDD,annExcessReturn,TE,IR
1468792,3.1,1.138,23.1,25.2,22.9,1.044,1.709,20.2,-17.27,5.3,3.9,1.359
200724,6.8,0.915,18.4,19.8,18.2,1.013,1.158,16.2,-21.26,5.9,4.4,1.341
1799677,4.2,0.96,21.4,23.2,21.2,1.027,3.093,18.9,-10.39,3.6,5.3,0.679
1705711,-13.3,1.516,4.9,5.0,0.5,0.1,0.221,29.0,-28.18,-7.8,7.0,-1.114
1007295,17.0,0.728,28.2,31.4,25.7,0.749,2.293,35.0,-18.1,13.6,16.7,0.814
1434845,-0.1,0.913,11.5,12.0,10.8,0.643,0.875,14.8,-21.38,-1.0,3.1,-0.323
1652594,8.2,1.036,21.5,23.3,20.3,0.812,1.69,24.0,-15.97,8.6,7.5,1.147
1671716,6.7,0.942,19.2,20.6,18.3,0.837,1.631,20.5,-16.17,6.0,6.9,0.87
1535811,-1.8,1.442,19.1,20.5,13.2,0.499,0.752,34.2,-41.49,4.0,11.5,0.348
1228773,-38.3,1.212,-21.3,-19.7,-22.2,-0.953,-1.379,24.5,-29.53,-35.6,8.7,-4.092
1483938,4.0,13.999,130.4,209.2,-24.8,0.566,2.195,226.9,-86.83,119.5,111.7,1.07
1455288,87.7,1.716,117.3,179.6,0.0,0.343,2.43,336.1,-88.53,99.2,167.6,0.592
1569356,20.4,0.865,31.2,35.0,-14.1,0.299,0.778,97.7,-79.32,19.0,48.4,0.393
1800620,-18.3,1.768,11.7,12.2,-5.4,0.147,0.349,65.8,-47.8,-6.1,30.1,-0.203
1409751,13.9,0.713,24.2,26.5,18.0,0.527,1.44,42.1,-29.31,10.6,20.5,0.517
1022314,0.5,1.433,16.3,17.3,12.6,0.472,0.756,30.2,-29.28,4.7,10.7,0.439
1730630,4.6,1.141,18.7,20.0,16.6,0.679,0.964,24.5,-26.08,6.1,6.3,0.968
941560,6.5,-0.18,6.6,6.8,-3.1,0.097,0.306,47.7,-35.82,-5.9,25.4,-0.232
1411133,8.5,2.024,33.1,37.4,14.9,0.431,0.891,72.1,-67.27,19.9,33.6,0.592
1133119,-3.8,1.177,16.8,17.9,15.6,0.722,1.603,20.6,-16.59,-1.0,3.6,-0.278
1728436,-13.0,0.704,-2.5,-2.5,-5.0,-0.199,-0.251,22.7,-20.01,-16.6,9.5,-1.747
1044905,-5.9,1.061,7.7,7.9,6.0,0.306,0.479,18.6,-23.77,-5.2,4.5,-1.156
1599371,-22.8,-0.691,-27.0,-24.4,-30.3,-0.791,-1.28,36.7,-39.3,-38.1,20.0,-1.905
1082215,-4.8,1.077,8.9,9.2,7.7,0.422,0.605,16.3,-19.78,-3.9,1.9,-2.053
1489859,-11.8,1.101,1.1,1.1,-8.8,-0.021,0.023,45.3,-44.05,-10.8,20.9,-0.517
712534,3.8,1.158,18.0,19.2,14.3,0.49,1.22,32.5,-20.9,5.5,13.9,0.396
1566113,-2.5,0.933,9.4,9.8,8.3,0.455,0.638,16.3,-19.61,-3.2,3.6,-0.889
1623707,12.1,0.787,23.6,25.8,14.2,0.421,0.832,51.3,-48.69,9.5,24.9,0.382
1600585,6.1,0.248,12.5,13.1,11.9,0.698,1.059,15.1,-18.04,-7.5,10.5,-0.714
1329375,-19.5,1.52,-1.6,-1.5,-9.2,-0.099,-0.072,36.0,-61.47,-14.1,14.5,-0.972
1744317,102.7,-0.178,102.7,149.5,113.1,1.43,4.237,70.4,-35.05,89.8,36.9,2.434
1721780,-2.3,0.825,8.4,8.7,5.9,0.287,0.519,22.4,-27.07,-4.2,8.4,-0.5
1803255,73.1,0.415,82.4,111.5,41.5,0.755,1.615,106.5,-58.13,63.0,53.4,1.18
1802387,67.3,0.345,73.6,96.5,53.7,0.795,2.36,90.0,-39.74,59.2,45.3,1.307
1609098,-3.3,0.791,6.8,7.0,-1.0,0.114,0.335,42.6,-28.74,-5.4,20.4,-0.265
1668256,3.9,0.374,10.3,10.7,-3.9,0.144,0.407,57.5,-46.74,-3.4,29.1,-0.117
1322590,77.3,1.81,97.4,139.0,0.1,0.308,2.464,310.0,-89.86,85.4,154.5,0.553
1561790,158.1,-5.046,101.1,146.4,19.7,0.415,1.773,238.8,-90.1,87.4,122.5,0.713
1803058,13.4,0.841,28.7,31.9,28.9,1.193,1.859,22.4,-18.97,10.8,9.0,1.2
860561,0.8,1.297,16.5,17.5,14.4,0.619,0.814,23.4,-32.05,4.0,7.0,0.571
1614986,50.5,0.74,59.6,74.2,21.5,0.627,1.442,91.8,-78.2,48.0,45.6,1.053
764112,-16.2,1.267,-0.9,-0.9,-3.7,-0.131,-0.067,21.9,-45.97,-13.4,5.9,-2.271
1662906,12.8,1.394,30.3,34.0,26.8,0.799,1.8,35.5,-24.85,17.2,14.0,1.229
1158274,-6.7,1.078,10.2,10.6,9.3,0.515,0.723,16.0,-20.03,-5.6,2.6,-2.154
354923,-7.0,2.093,17.8,19.0,7.0,0.334,0.553,47.2,-49.42,4.9,16.8,0.292
1389610,-29.0,2.106,-3.6,-3.5,-8.1,-0.19,-0.193,29.2,-47.03,-16.7,11.5,-1.452
825161,-7.4,1.119,6.0,6.1,5.1,0.289,0.56,13.7,-16.66,-6.2,3.8,-1.632
937522,-9.2,1.124,4.6,4.7,2.6,0.134,0.23,19.2,-31.49,-7.9,4.8,-1.646
1599511,6.6,0.602,15.0,15.8,15.0,1.095,1.303,11.8,-18.74,2.5,5.0,0.5
1388736,3.9,1.043,19.2,20.6,19.1,1.062,1.585,16.2,-16.46,4.4,3.6,1.222
1555909,-39.6,3.666,-0.3,-0.3,-10.3,-0.05,-0.03,46.9,-58.19,-12.5,19.7,-0.635
1520354,-2.2,1.051,10.8,11.3,9.4,0.468,0.901,18.8,-19.59,-1.7,5.3,-0.321
1596901,-2.6,0.966,9.3,9.6,7.7,0.37,0.745,19.7,-20.65,-3.0,6.4,-0.469
1115419,-67.0,1.667,-43.9,-37.2,-44.6,-1.264,-1.221,36.3,-66.92,-58.5,12.0,-4.875
1106832,-19.7,1.466,-2.3,-2.3,-5.2,-0.18,-0.147,23.9,-32.56,-14.8,5.9,-2.508
1482689,-0.2,1.042,12.7,13.4,11.8,0.645,0.976,16.7,-18.31,0.2,3.1,0.065
1591744,-13.9,2.901,17.9,19.2,-3.5,0.235,0.519,67.9,-56.26,5.7,28.7,0.199
1013234,-15.3,1.172,-1.0,-0.9,-3.1,-0.147,-0.088,20.0,-26.48,-13.5,5.1,-2.647
938552,30.5,-1.0,19.2,20.6,-6.2,0.189,0.655,91.0,-62.63,3.8,47.3,0.08
1759803,3.3,0.929,15.4,16.3,14.3,0.71,0.952,18.9,-22.01,2.5,4.4,0.568
1767730,4.9,1.484,23.0,25.1,9.6,0.375,0.823,56.1,-48.14,10.1,24.9,0.406
1766286,-8.0,1.235,13.6,14.3,3.8,0.274,0.417,42.3,-48.58,-4.2,18.6,-0.226
1387322,15.2,1.884,37.6,43.2,24.7,0.645,1.31,55.1,-58.26,24.8,24.5,1.012
1505817,4.8,1.039,17.7,19.0,12.9,0.468,0.9,33.6,-30.77,5.2,14.9,0.349
939222,0.2,1.155,14.0,14.8,13.8,0.937,1.367,12.8,-14.35,1.8,2.4,0.75
820289,-35.7,1.543,-17.5,-16.4,-29.3,-0.485,-0.391,40.1,-81.03,-30.0,16.8,-1.786
1310658,-6.0,0.918,5.7,5.8,4.5,0.233,0.403,15.8,-20.54,-6.8,4.1,-1.659
1397144,5.6,1.73,28.6,31.8,7.2,0.341,1.071,77.8,-39.35,14.4,36.6,0.393
1384305,-20.4,-0.277,-21.9,-20.1,-42.5,-0.551,-0.45,43.3,-90.69,-36.4,23.0,-1.583
1768111,169.2,2.0,193.0,383.0,87.0,0.541,8.538,353.3,-35.0,180.1,175.9,1.024
1596906,-0.6,0.82,9.5,9.9,8.7,0.522,0.782,14.4,-22.03,-2.3,4.1,-0.561
1715579,-1.9,4.441,127.0,201.3,98.2,0.979,4.386,127.7,-34.77,96.4,53.4,1.805
1424447,6.4,1.079,17.2,18.4,15.8,0.673,1.527,22.6,-17.8,7.0,10.1,0.693
1575151,-3.9,1.174,9.7,10.0,8.1,0.407,0.661,18.8,-21.37,-2.2,3.5,-0.629
1534561,7.4,0.894,18.8,20.1,9.2,0.374,0.639,44.8,-49.07,6.3,21.4,0.294
1633901,29.8,0.77,39.9,46.3,43.5,1.78,3.723,21.3,-16.77,27.4,8.9,3.079
1454502,2.5,0.723,12.6,13.2,8.5,0.372,0.572,28.6,-30.44,-0.6,13.4,-0.045
1080117,79.3,1.242,94.3,133.3,1.2,0.314,2.295,294.1,-90.31,81.8,146.8,0.557
1783773,11.8,1.129,26.2,28.9,25.4,0.996,1.67,24.3,-21.56,13.2,5.6,2.357
1335382,-7.9,0.923,3.8,3.8,1.9,0.092,0.246,19.4,-23.86,-8.7,6.9,-1.261
1426774,-7.5,0.918,4.2,4.3,2.9,0.135,0.322,16.1,-21.9,-8.3,4.2,-1.976
1315785,0.1,1.027,13.3,13.9,9.3,0.373,0.754,30.1,-28.07,0.4,12.9,0.031
1780330,2.1,0.781,12.7,13.3,11.4,0.566,1.477,18.9,-13.38,-0.3,6.4,-0.047
1697665,25.2,5.496,136.9,224.6,-10.7,0.518,3.036,260.5,-73.61,115.0,123.8,0.929
1303042,34.3,1.019,47.4,56.5,41.4,0.857,1.973,53.0,-32.55,34.5,24.8,1.391
1546989,7.5,0.697,17.1,18.2,16.8,0.949,1.479,15.9,-17.21,4.2,6.4,0.656
1584639,18.6,1.204,32.4,36.6,13.4,0.421,1.143,72.2,-45.47,20.6,35.0,0.589
1512808,-34.4,2.771,-6.7,-6.6,-24.4,-0.144,-0.207,60.7,-58.74,-18.0,29.4,-0.612
1597843,-2.2,1.207,11.7,12.3,9.4,0.426,0.625,22.8,-31.52,-0.1,7.1,-0.014
1568679,-5.7,1.138,7.9,8.1,-2.1,0.154,0.159,38.1,-56.1,-4.3,18.2,-0.236
1053914,-2.2,1.013,14.7,15.6,13.8,0.728,0.9,17.5,-25.7,-2.0,5.0,-0.4
1018674,-4.0,1.004,8.9,9.2,7.8,0.426,0.627,16.1,-22.06,-4.0,2.9,-1.379
1324869,-16.4,0.214,-12.3,-11.7,-15.3,-0.513,-0.771,27.8,-29.01,-24.4,14.5,-1.683
1599747,19.8,0.996,31.6,35.6,32.4,1.298,1.968,22.8,-25.27,19.8,8.7,2.276
1316507,-8.7,1.145,5.3,5.4,1.9,0.125,0.272,26.3,-36.98,-7.2,10.1,-0.713
1549358,-3.8,1.582,14.9,15.7,-0.6,0.201,0.507,63.8,-51.02,2.4,30.0,0.08
1181544,75.2,1.913,100.1,144.4,2.0,0.33,2.481,297.1,-89.66,86.1,147.9,0.582
1734460,1.9,0.904,13.5,14.2,12.1,0.595,1.038,19.2,-16.65,0.9,4.9,0.184
1770710,-6.3,1.153,8.0,8.2,5.4,0.264,0.516,22.6,-24.02,-4.7,3.6,-1.306
1398739,-11.5,0.852,-0.5,-0.5,-1.8,-0.155,-0.091,16.2,-18.34,-13.0,5.2,-2.5
1705929,-7.6,0.638,3.3,3.4,-1.4,0.042,0.185,32.1,-24.57,-12.6,15.5,-0.813
1761450,2.8,0.594,11.3,11.8,10.9,0.736,1.418,12.6,-11.02,-1.6,5.3,-0.302
816788,-9.4,1.483,8.2,8.5,1.9,0.165,0.373,37.6,-37.9,-4.3,15.6,-0.276
884546,9.6,0.9,21.1,22.8,21.7,1.354,2.076,14.1,-13.64,8.6,2.5,3.44
1583672,0.9,3.592,41.1,47.8,-7.8,0.361,1.104,108.2,-66.78,28.4,51.3,0.554
1056491,-19.5,0.559,-11.6,-11.1,-18.4,-0.355,-0.458,38.4,-53.13,-24.1,19.1,-1.262
1666363,11.2,0.936,23.7,25.9,23.1,1.011,1.156,21.4,-28.97,10.5,7.6,1.382
1584691,19.9,1.289,37.8,43.6,37.5,1.015,2.592,35.3,-20.39,23.5,14.4,1.632
1379495,12.4,1.246,25.9,28.5,20.6,0.593,2.219,40.3,-18.16,14.6,19.7,0.741
1434689,-11.9,1.377,1.4,1.4,-0.2,-0.037,0.045,16.4,-30.44,-8.8,5.1,-1.725
1730808,1.2,1.013,14.0,14.7,12.3,0.575,0.99,20.8,-21.8,1.4,4.5,0.311
1454308,19.9,-0.14,20.4,22.0,18.4,0.73,1.037,25.3,-31.44,7.9,15.3,0.516
1714093,-2.3,0.992,10.2,10.6,7.7,0.361,0.673,22.6,-24.7,-2.3,7.0,-0.329
1040190,-5.4,1.004,7.1,7.3,5.8,0.307,0.49,16.6,-22.32,-5.4,3.7,-1.459
1625800,5.8,0.947,18.8,20.2,16.8,0.646,1.382,26.0,-22.01,5.2,10.4,0.5
1569758,-20.8,1.368,-4.5,-4.4,-8.6,-0.229,-0.245,28.3,-43.87,-17.0,10.2,-1.667
1441888,2.1,0.785,12.6,13.2,8.3,0.369,0.493,28.7,-43.7,-0.3,13.2,-0.023
1483738,-9.4,1.872,12.2,12.8,4.7,0.285,0.419,35.9,-59.06,-0.3,13.0,-0.023
1767559,7.4,1.844,29.4,32.9,11.7,0.45,0.825,61.0,-54.98,16.6,26.5,0.626
1631864,12.0,1.201,25.9,28.5,25.6,1.036,1.923,23.0,-22.98,14.0,6.7,2.09
1502631,-6.9,3.025,28.7,31.9,6.3,0.399,0.754,66.8,-67.04,15.5,29.3,0.529
1080173,-5.1,0.983,7.6,7.8,6.0,0.31,0.489,17.9,-23.57,-5.3,5.1,-1.039
1482880,31.7,0.566,39.6,45.9,43.3,1.773,4.059,21.2,-14.24,27.1,10.3,2.631
1423296,-6.5,1.174,7.8,8.1,5.8,0.284,0.493,20.6,-28.49,-4.7,5.6,-0.839
1430681,-4.1,0.894,7.3,7.5,6.3,0.342,0.76,15.6,-14.98,-5.2,4.3,-1.209
1105876,-1.5,1.374,16.3,17.3,15.5,0.772,1.826,18.5,-14.45,2.8,6.5,0.431
1799877,12.3,3.453,69.1,89.1,56.7,0.72,11.929,93.2,-8.07,51.2,41.8,1.225
1733219,-0.4,0.924,16.2,17.2,15.6,0.826,1.977,17.2,-12.24,-1.6,4.2,-0.381
1473182,15.0,1.04,27.9,31.0,27.0,0.939,3.055,27.6,-12.72,15.4,11.4,1.351
1281761,-6.7,0.901,5.0,5.1,4.0,0.213,0.369,14.2,-21.18,-7.8,2.7,-2.889
1543830,-12.1,0.897,2.8,2.9,0.4,0.039,0.171,21.9,-25.16,-13.6,8.8,-1.545
1279342,-21.8,1.046,-8.4,-8.2,-10.5,-0.491,-0.515,21.2,-41.29,-21.3,7.2,-2.958
1677440,39.2,-1.101,34.7,39.4,16.6,0.526,0.74,62.1,-56.99,26.7,34.5,0.774
790354,-13.3,1.115,1.2,1.2,-0.6,-0.042,0.049,18.5,-25.66,-12.0,3.2,-3.75
1734493,4.4,0.633,13.1,13.7,11.9,0.596,1.12,18.6,-14.46,0.6,8.1,0.074
1730033,54.8,-0.477,51.8,62.7,37.7,0.635,2.326,78.4,-29.28,39.3,41.5,0.947
1036325,-21.2,1.181,-6.8,-6.6,-8.4,-0.461,-0.463,19.0,-29.41,-19.3,3.9,-4.949
1269786,-12.0,1.443,5.2,5.3,-0.1,0.093,0.243,34.3,-34.84,-7.3,13.8,-0.529
1774727,5.2,0.944,23.7,25.8,21.8,0.847,1.195,25.6,-25.8,4.2,9.7,0.433
1166385,-9.3,1.307,6.0,6.1,4.9,0.26,0.526,15.3,-16.42,-6.2,3.9,-1.59
790502,-12.6,0.968,-0.4,-0.4,-2.5,-0.117,-0.054,20.4,-23.29,-12.9,7.3,-1.767
1582561,4.3,0.05,6.8,7.0,2.8,0.17,0.394,28.2,-25.26,-5.8,16.8,-0.345
884541,2.0,1.038,14.9,15.8,14.0,0.707,1.386,18.3,-15.25,2.4,4.9,0.49
1441843,0.4,0.689,11.9,12.5,6.6,0.291,0.754,34.1,-23.3,-3.9,16.5,-0.236
908733,-61.4,2.476,-29.5,-26.4,-27.9,-1.759,-1.746,17.9,-35.8,-43.5,7.3,-5.959
1504169,-8.4,0.772,1.7,1.7,0.0,-0.018,0.132,18.1,-16.82,-10.8,7.2,-1.5
1157436,-3.5,1.037,9.4,9.7,7.9,0.401,0.612,18.5,-23.2,-3.1,5.2,-0.596
1803236,22.9,0.833,38.1,43.9,42.1,2.062,,17.5,-5.07,20.2,5.8,3.483
1041283,8.7,0.715,18.2,19.5,5.0,0.287,0.609,56.5,-53.44,5.7,27.8,0.205
1593842,15.0,1.12,26.8,29.6,26.3,1.054,1.706,23.5,-21.52,16.1,4.3,3.744
1224324,-19.6,1.207,-4.9,-4.8,-7.9,-0.279,-0.286,24.8,-36.45,-17.4,8.7,-2.0
1123778,-12.1,1.03,0.7,0.7,-1.1,-0.069,0.016,18.3,-27.36,-11.8,5.1,-2.314
1760578,33.8,0.332,39.4,45.6,33.0,0.639,12.889,58.5,-5.93,26.5,29.9,0.886
1512237,-0.4,1.246,14.7,15.5,8.9,0.354,0.772,35.7,-37.95,2.2,15.4,0.143
1081407,-13.8,0.895,-2.4,-2.4,-3.5,-0.308,-0.222,14.3,-27.39,-14.9,2.9,-5.138
884548,-3.6,1.09,10.2,10.6,8.8,0.468,0.638,17.5,-26.78,-2.7,3.1,-0.871
1080383,-8.4,1.275,7.0,7.1,3.7,0.195,0.351,25.4,-37.95,-5.5,8.7,-0.632
1787147,3.2,0.773,18.6,19.9,0.9,0.297,0.574,55.8,-53.89,-0.8,27.2,-0.029
1584801,5.5,0.964,17.6,18.8,17.2,0.929,1.244,16.8,-21.9,5.1,4.5,1.133
1434819,-3.1,0.695,6.5,6.6,4.6,0.22,0.602,20.4,-19.38,-6.4,9.1,-0.703
51964,-12.2,1.663,11.9,12.4,8.2,0.357,0.528,27.7,-34.27,-3.4,8.7,-0.391
854157,-9.0,1.151,5.1,5.2,2.8,0.145,0.307,21.1,-24.83,-7.4,6.3,-1.175
1599923,-2.5,0.64,6.1,6.2,0.9,0.123,0.291,33.0,-35.17,-6.1,16.0,-0.381
1694079,-2.5,0.978,10.0,10.3,8.3,0.413,0.635,19.3,-23.89,-2.7,4.7,-0.574
1483503,20.5,0.377,26.5,29.2,13.2,0.451,1.062,54.3,-44.51,14.0,27.4,0.511
1328450,-3.8,0.092,-1.0,-1.0,-4.8,-0.109,-0.092,27.9,-26.78,-11.1,14.2,-0.782
1740140,1.8,1.053,15.0,15.8,13.4,0.634,0.81,20.4,-26.52,2.4,3.0,0.8
1666736,18.4,1.519,37.3,42.9,36.2,1.015,2.239,34.8,-22.77,24.2,12.9,1.876
887762,-14.7,1.296,1.8,1.8,-7.0,-0.005,0.07,43.5,-35.46,-11.4,19.1,-0.597
1109448,-2.9,1.015,9.8,10.1,8.8,0.494,0.748,15.7,-20.73,-2.7,2.3,-1.174
1799284,38.4,0.475,47.9,57.3,24.0,0.548,1.144,83.9,-56.23,30.1,42.1,0.715
1626220,16.0,1.532,34.4,39.1,30.6,0.799,2.518,40.5,-24.58,21.7,15.9,1.365
1452208,-4.2,0.977,8.4,8.7,6.6,0.343,0.424,18.7,-35.77,-4.5,5.6,-0.804
1468395,-28.3,1.13,-14.5,-13.7,-16.9,-0.636,-0.86,25.9,-35.95,-27.0,9.9,-2.727
1650092,-0.9,1.344,16.4,17.4,10.3,0.355,0.748,40.5,-33.32,3.0,17.4,0.172
1731123,4.0,1.428,21.1,22.8,13.0,0.42,0.986,45.5,-38.85,8.5,18.9,0.45
1803456,15.8,0.89,27.6,30.5,27.2,1.072,1.635,23.8,-20.26,14.5,10.1,1.436
1134152,-0.2,1.15,13.4,14.1,12.2,0.631,0.779,18.1,-22.31,1.4,2.9,0.483
1672594,-5.5,1.156,10.2,10.6,8.0,0.383,0.55,21.4,-29.29,-3.6,3.9,-0.923
1380393,16.2,1.965,40.3,46.8,-18.7,0.205,0.964,186.5,-82.5,27.0,92.3,0.293
1306333,-3.7,0.796,6.7,6.8,6.0,0.369,0.637,12.6,-16.0,-5.8,2.8,-2.071
911274,2.2,0.94,14.0,14.8,13.3,0.733,1.051,16.4,-21.04,1.5,4.4,0.341
1527781,28.8,1.546,48.5,58.0,21.4,0.511,2.093,91.1,-46.6,35.1,43.9,0.8
1427263,14.6,0.035,17.0,18.1,13.4,0.519,0.783,28.9,-31.91,4.2,16.2,0.259
821103,-7.2,1.365,9.2,9.5,4.5,0.231,0.37,31.0,-34.09,-3.3,9.1,-0.363
1812178,-8.3,1.971,25.0,27.4,20.8,0.648,1.282,35.5,-26.18,7.1,10.4,0.683
1821168,4.7,1.045,16.2,17.2,15.5,0.819,1.173,17.3,-17.01,5.1,3.8,1.342
836372,-8.5,1.161,4.8,4.9,2.7,0.139,0.26,20.2,-28.19,-6.9,5.4,-1.278
313028,-17.6,0.895,-6.2,-6.1,-8.3,-0.412,-0.348,20.0,-38.47,-18.7,7.6,-2.461
874791,-2.0,1.056,11.5,12.0,10.1,0.501,0.966,18.9,-21.21,-1.4,4.7,-0.298
1484148,27.9,1.25,41.9,49.0,42.0,1.129,3.308,35.4,-21.73,30.3,14.9,2.034
1359262,-0.5,2.06,27.5,30.5,-13.6,0.243,0.603,105.0,-82.54,12.9,50.6,0.255
1765690,11.8,1.451,31.3,35.2,28.5,0.842,1.298,34.8,-30.47,17.2,9.3,1.849
1540826,-6.9,1.067,6.3,6.5,4.8,0.243,0.374,17.8,-27.87,-6.2,4.2,-1.476
1558481,-9.5,1.344,7.5,7.7,4.4,0.219,0.391,25.0,-29.95,-5.7,7.8,-0.731
1332905,6.3,1.007,18.9,20.3,7.7,0.327,0.579,51.7,-56.47,6.4,24.8,0.258
1731124,-9.4,1.154,6.5,6.6,3.6,0.189,0.355,23.6,-28.07,-7.5,2.7,-2.778
1542927,9.2,0.845,20.0,21.6,18.5,0.757,1.67,23.8,-18.8,7.5,10.2,0.735
1450558,-2.5,0.868,10.6,11.0,10.1,0.666,0.896,12.9,-18.6,-4.2,2.5,-1.68
36066,-1.1,0.927,11.2,11.7,10.3,0.583,0.841,15.8,-21.64,-1.9,4.0,-0.475
1760540,22.5,1.051,36.0,41.1,37.3,1.368,4.818,24.8,-15.78,23.1,7.9,2.924
1698481,-9.5,1.418,7.8,8.1,-0.5,0.146,0.286,39.9,-34.23,-5.0,15.9,-0.314
1767301,6.9,0.787,16.8,17.9,15.8,0.752,2.546,19.7,-13.12,4.8,6.9,0.696
1484721,4.9,0.509,12.1,12.7,12.4,1.371,3.43,7.4,-5.34,-0.1,3.8,-0.026
1795816,44.9,-0.291,42.2,49.4,37.7,0.88,3.165,45.7,-23.42,24.4,25.4,0.961
1521079,-11.7,1.891,11.8,12.3,8.8,0.383,0.664,25.6,-27.53,-1.6,11.5,-0.139
1642160,10.2,0.889,21.0,22.7,20.8,1.016,2.349,18.7,-14.7,9.1,6.3,1.444
1483796,-5.2,1.779,15.4,16.4,15.1,0.831,3.935,16.2,-5.64,2.9,6.0,0.483
1757706,5.0,1.303,24.0,26.3,22.7,0.862,1.637,25.6,-17.77,9.0,5.2,1.731
1304857,27.3,4.176,95.5,135.5,45.3,0.722,5.044,129.5,-48.43,77.7,60.6,1.282
1143261,26.3,-0.163,26.3,29.0,-15.0,0.24,0.662,101.3,-73.43,12.0,51.6,0.233
1482012,15.5,1.25,30.6,34.3,26.9,0.647,2.227,44.2,-20.73,18.1,20.1,0.9
1469026,29.0,0.499,36.4,41.7,36.4,1.168,2.331,29.4,-27.39,23.6,14.8,1.595
881432,-8.6,1.428,8.4,8.7,5.8,0.278,0.404,23.0,-35.22,-4.1,5.4,-0.759
1349434,6.6,0.948,18.5,19.9,16.9,0.701,2.304,23.6,-12.44,6.0,9.5,0.632
1159159,-18.1,1.111,-3.8,-3.7,-17.5,-0.104,-0.133,55.2,-52.11,-16.9,26.4,-0.64
937729,-7.7,1.07,4.8,4.9,3.3,0.158,0.353,17.5,-21.62,-7.0,3.7,-1.892
1028874,5.4,0.506,12.6,13.2,11.5,0.566,1.34,18.8,-12.32,0.2,9.5,0.021
1764386,19.0,1.227,34.4,39.1,35.8,1.371,2.427,23.6,-17.42,21.5,4.2,5.119
1418421,-2.3,1.127,11.5,12.0,9.5,0.43,0.888,22.2,-20.1,-1.0,7.3,-0.137
1602476,-8.4,1.092,4.3,4.4,2.2,0.113,0.256,20.7,-23.5,-7.5,6.4,-1.172
1550228,-2.4,0.978,10.5,10.9,9.4,0.517,0.858,16.3,-19.41,-2.7,4.4,-0.614
903944,10.2,-0.242,9.7,10.0,5.9,0.265,0.711,29.0,-29.13,-2.8,17.2,-0.163
1074902,1.6,0.979,14.6,15.4,13.1,0.614,1.026,20.6,-21.83,1.4,5.6,0.25
1603937,3.9,1.187,17.7,18.9,16.2,0.72,1.056,21.8,-24.51,5.8,6.4,0.906
1521422,-51.9,0.943,-38.0,-32.9,-45.1,-1.02,-0.953,39.2,-87.83,-52.7,18.5,-2.849
1524362,5.7,0.472,12.6,13.3,-0.7,0.199,0.534,53.6,-42.28,0.1,26.9,0.004
1413654,-17.9,-0.14,-17.2,-16.1,-18.0,-0.936,-1.58,20.5,-21.63,-28.5,11.1,-2.568
1621855,22.7,3.773,66.7,85.3,38.8,0.696,2.128,92.9,-48.77,53.6,41.4,1.295
829108,-10.2,1.12,3.6,3.7,1.3,0.08,0.164,20.1,-41.06,-8.9,5.7,-1.561
1747799,12.3,0.606,20.9,22.6,21.0,1.132,2.213,16.7,-15.81,8.0,7.5,1.067
750577,-7.6,0.833,4.4,4.4,1.7,0.093,0.348,25.3,-17.82,-9.6,10.9,-0.881
1743937,63.8,1.575,84.4,115.1,47.4,0.756,2.541,109.0,-56.65,70.6,52.6,1.342
844150,9.3,0.294,14.4,15.2,-27.9,0.09,0.325,137.1,-88.84,2.0,68.7,0.029
1686988,33.3,2.757,79.0,105.6,28.2,0.541,2.201,142.2,-63.32,61.1,68.8,0.888
1271347,22.4,2.021,51.1,61.7,-7.3,0.311,1.289,157.6,-71.3,35.9,77.5,0.463
1483339,-30.8,1.127,-16.1,-15.1,-18.9,-0.657,-0.707,27.5,-38.88,-29.4,10.5,-2.8
1733082,28.4,1.007,41.0,47.8,41.2,1.1,4.83,35.5,-10.77,28.4,15.1,1.881
1574886,6.5,1.542,24.3,26.6,16.0,0.557,0.748,40.1,-61.01,12.1,16.6,0.729
1569537,14.2,0.665,23.2,25.3,10.8,0.409,0.825,51.9,-54.84,10.7,25.6,0.418
918537,-11.4,1.001,3.8,3.9,1.4,0.084,0.23,21.6,-31.05,-11.4,8.2,-1.39
1484540,20.0,2.248,45.6,54.1,4.5,0.424,1.159,102.9,-60.96,33.1,49.5,0.669
1075444,0.3,0.497,7.5,7.7,6.1,0.313,0.8,17.7,-14.53,-5.1,9.1,-0.56
1091860,-7.9,0.948,4.1,4.1,-9.7,0.052,0.093,39.5,-86.11,-8.4,18.5,-0.454
1307877,-6.3,1.513,11.6,12.1,-0.8,0.196,0.34,49.0,-52.16,-0.9,22.1,-0.041
1728866,12.6,0.708,22.6,24.6,15.6,0.55,0.718,37.4,-48.81,9.3,17.7,0.525
1569395,20.7,1.716,41.2,48.1,36.3,0.868,1.649,45.2,-38.31,28.4,19.3,1.472
1511881,-7.0,1.5,10.8,11.2,3.0,0.214,0.492,41.1,-47.66,-1.7,17.7,-0.096
1761435,-1.5,2.067,23.0,25.1,13.9,0.484,0.874,43.5,-37.08,10.2,14.3,0.713
1612041,60.6,0.659,69.4,89.6,15.7,0.401,1.421,168.2,-87.55,57.1,84.0,0.68
1635663,22.3,-0.028,23.9,26.2,13.6,0.471,0.897,46.6,-42.87,10.8,24.8,0.435
1594492,245.5,-1.155,230.7,518.2,11.3,0.52,3.394,439.9,-89.21,214.3,220.5,0.972
